obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.237664854183969e+18,223.282614539571,31.9506698784676,19.65852,18.74964,18.39632,18.26094,18.23415,4512,301,5,159,3.73241819748012e+18,STAR,-0.00015896,3315,54942,218
1.2376556930171535e+18,229.351323140067,-1.31771558841794,20.56827,19.01482,18.04413,17.55824,17.19896,2379,301,5,135,1.0393747042609664e+18,GALAXY,0.1173524,923,52404,615
1.2376607728886743e+18,168.156044631117,43.5160277036328,20.72989,20.09514,20.0474,19.91862,19.64378,3562,301,3,119,5.275099543700265e+18,QSO,2.523537,4685,55657,940
1.2376614160635663e+18,207.05472249585,54.301920946966,22.60856,21.96413,20.33334,19.3773,19.00454,3712,301,1,173,7.606753601277679e+18,GALAXY,0.5025249,6756,56426,632
1.2376786174251505e+18,16.6915390095479,1.24331769021127,22.07001,21.37543,19.60467,18.89678,18.40725,7717,301,1,441,4.758236166859545e+18,GALAXY,0.394294,4226,55475,666
1.2376614160687434e+18,224.264103090319,49.110694444299,20.41823,18.32357,17.17081,16.70016,16.38549,3712,301,1,252,1.180108349895633e+18,GALAXY,0.1696074,1048,52736,601
1.237661966360314e+18,197.052237029845,41.157958637467,23.58308,21.04667,19.25511,18.54745,18.10017,3840,301,2,235,5.298682969409739e+18,GALAXY,0.3855083,4706,55705,720
1.2376529447699095e+18,322.380759258992,12.2215874586731,19.81463,18.42245,17.90054,17.67517,17.59748,1739,301,6,58,2.2091429414133832e+18,STAR,-8.749296e-05,1962,53321,463
1.237665126945784e+18,218.081449975989,29.2820744940473,22.44261,20.86299,19.09595,18.52656,18.2099,4576,301,1,638,6.775891690807122e+18,GALAXY,0.3177914,6018,56067,822
1.2376704575048911e+18,40.6976520272262,28.3407349004731,19.64897,18.4305,17.98169,17.79339,17.73273,5817,301,2,147,2.7496001979474514e+18,STAR,-5.711781e-05,2442,54065,555
1.237672766053746e+18,350.453420333965,19.4478703522373,24.27703,23.73293,21.82797,20.59943,19.83831,6354,301,6,207,8.561477423480461e+18,GALAXY,0.6852108,7604,56947,489
1.2376786614351956e+18,25.5964133800967,4.43611290094627,20.63029,20.51652,20.34336,20.30535,20.11044,7727,301,3,237,9.83940489066082e+18,QSO,0.9811037,8739,57645,602
1.2376789185899402e+18,350.519999604609,11.4271531188812,24.7997,22.12602,20.63161,19.57428,19.18019,7787,301,2,139,6.92213251211974e+18,GALAXY,0.5345333,6148,56209,363
1.23766725507829e+18,155.75445858072,27.4887793657227,23.21898,24.67381,22.78239,21.63114,21.38191,5071,301,5,275,1.1771322145816467e+19,GALAXY,0.6774495,10455,58158,140
1.237667431713342e+18,161.841377953694,26.6559300343579,24.9596,24.7646,23.14149,21.85922,21.78656,5112,301,6,344,1.178725956644165e+19,QSO,3.364204,10469,58133,776
1.2376613607675003e+18,220.910736059078,40.6855682311199,19.56375,18.31328,17.62298,17.2253,17.02592,3699,301,2,198,1.572955614588463e+18,GALAXY,0.169769,1397,53119,267
1.2376551078293015e+18,139.904982455482,50.2832940096826,21.63988,21.10192,21.08749,21.08102,20.79264,2243,301,3,157,8.214604871200168e+18,QSO,2.464014,7296,57046,142
1.2376793174830615e+18,10.0009976919781,9.04051756567607,22.70156,20.66515,19.50264,19.24408,18.71867,7880,301,1,109,5.11394385249202e+18,STAR,-0.0002667821,4542,55833,387
1.237663789035225e+18,133.695224170482,64.1863146847147,19.79069,17.69414,16.64129,16.10356,15.72875,4264,301,5,207,2.112308421775616e+18,GALAXY,0.07020438,1876,54464,437
1.2376672110483868e+18,140.083578443617,21.998384794228,19.48878,18.2241,17.70412,17.43957,17.1971,5061,301,3,176,2.578363076000639e+18,GALAXY,0.03334013,2290,53727,190
1.2376619668904348e+18,176.394320577498,41.8602037945041,21.83961,21.43408,21.08564,20.82047,20.13561,3840,301,3,132,9.436315129593747e+18,QSO,0.7658855,8381,57512,538
1.237678619025146e+18,352.395467551722,2.55642801611857,22.13434,21.54003,21.42633,21.36849,20.84457,7717,301,4,279,1.0331440474557274e+19,QSO,2.291184,9176,58080,665
1.2376793223247951e+18,35.7211114444765,-4.96916923814497,21.04179,21.04532,20.90969,20.59887,20.79681,7881,301,2,260,8.87550399812969e+18,GALAXY,0.7406976,7883,57331,127
1.2376623035178693e+18,240.342156939212,38.1084613673021,23.92369,22.75975,21.24666,20.23751,19.58956,3918,301,6,275,1.2089002667650863e+19,GALAXY,0.5095932,10737,58254,783
1.2376515387255027e+18,241.561031727286,52.8976652715961,18.33429,16.37963,15.57977,15.19231,14.96766,1412,301,3,371,2.4500858118241254e+18,STAR,-0.0004215122,2176,54243,464
1.2376785964805655e+18,1.67290590806545,1.92874232594556,21.0616,20.46177,20.40551,20.27168,20.25531,7712,301,2,340,4.839252032488757e+18,STAR,5.217139e-05,4298,55511,488
1.2376655306341097e+18,203.906990302133,25.3623095491104,24.80869,21.47728,19.93088,19.15835,18.77509,4670,301,1,49,6.754317074016e+18,GALAXY,0.3171367,5999,56089,158
1.2376683486735242e+18,216.463264102445,14.283826425228,23.81287,21.7223,20.42877,19.65456,19.19861,5326,301,2,110,6.148566705146976e+18,GALAXY,0.5640888,5461,56018,99
1.23765932495084e+18,235.886981293128,46.7438581397859,26.97739,21.5364,19.72107,18.90757,18.36355,3225,301,2,165,6.791634773171526e+18,GALAXY,0.4956024,6032,56067,751
1.2376623062011745e+18,242.807620770599,25.7490449763496,25.09383,22.48298,20.87406,19.77557,19.30104,3919,301,3,259,5.322287559711414e+18,GALAXY,0.5391106,4727,55693,577
1.2376802468079214e+18,344.253253332353,19.0969508750957,26.31082,22.52092,20.1996,19.03003,18.3006,8096,301,4,129,6.899654646610288e+18,GALAXY,0.6275572,6128,56236,509
1.237680275259458e+18,358.948905924308,26.2563905838301,23.55372,21.67699,19.95668,19.15467,18.91324,8103,301,1,89,7.337533783468692e+18,GALAXY,0.4205366,6517,56563,160
1.2376802774062863e+18,357.150900943767,27.75659429068,23.45839,22.97869,21.70722,20.55616,19.63456,8103,301,5,79,8.666225157998925e+18,GALAXY,0.6673095,7697,57574,631
1.2376709648466575e+18,135.611441307834,13.015275608965,20.80537,18.72722,17.68161,17.26313,16.9341,5935,301,3,128,2.7393263571870945e+18,GALAXY,0.1312197,2433,53820,43
1.2376709653854295e+18,139.889686851961,14.454780113923,26.31033,21.66161,19.90671,19.00658,18.80095,5935,301,4,157,5.972957105434679e+18,GALAXY,0.4624703,5305,55984,211
1.2376593249561477e+18,247.248948733586,38.0278256451841,19.13134,18.00908,17.56054,17.2422,17.08237,3225,301,2,246,1.3208015838139123e+18,GALAXY,0.07773773,1173,52790,440
1.237668292836524e+18,170.106070474861,18.6238758116841,18.98192,17.79884,17.35323,17.20463,17.13507,5313,301,2,73,3.216717274157181e+18,STAR,0.0001446695,2857,54453,77
1.2376593271017318e+18,245.274443783054,42.3855442939591,22.3891,21.70605,20.54101,19.6912,19.25866,3225,301,6,217,6.805209344113924e+18,GALAXY,0.5694553,6044,56090,983
1.2376529340315082e+18,313.660703277837,-6.9924013149249,20.33898,18.2178,17.09614,16.61899,16.18045,1737,301,2,43,7.161226799161283e+17,GALAXY,0.1058783,636,52176,183
1.2376655376191332e+18,248.767177837672,17.0247175273266,24.65531,21.44749,21.14028,21.15658,21.07586,4671,301,6,136,4.575673254354901e+18,STAR,-0.0002325698,4064,55366,58
1.2376536652516557e+18,133.469797934691,1.95877493646643,16.68413,15.60551,15.3077,15.21537,15.19932,1907,301,4,73,3.251657281061808e+18,STAR,0.0001303759,2888,54529,212
1.2376674483400215e+18,183.780003157521,25.6767979789373,22.6499,21.60402,19.86832,18.97676,18.60337,5116,301,5,95,6.722777307675908e+18,GALAXY,0.497982,5971,56064,105
1.2376637831398687e+18,37.0525000960962,-0.659519833191798,19.6902,18.33124,17.83055,17.66509,17.60479,4263,301,2,363,8.256226877829831e+18,STAR,-3.052294e-05,7333,56686,10
1.2376788595579948e+18,29.4659777034303,11.6982089576936,23.39859,22.61659,21.08871,19.95139,19.65845,7773,301,4,503,5.242264555950987e+18,GALAXY,0.6459902,4656,55828,271
1.2376551244789187e+18,199.43830855546,4.11831032034912,17.8077,16.25673,15.51511,15.10799,14.79133,2247,301,2,258,9.582013337252925e+17,GALAXY,0.04588521,851,52376,220
